Key	Latitude	Longitude	FIPScode	TZ	Population
San Josecito, Costa Rica	10.016670	-84.100000	04	America/Costa_Rica	12195
San Jose, Costa Rica	10.951730	-85.136100	01	America/Costa_Rica	31430
San Jose, Costa Rica	9.933330	-84.083330	08	America/Costa_Rica	335007
San Isidro, Costa Rica	9.372100	-83.703990	08	America/Costa_Rica	34877
San Ignacio, Costa Rica	9.798530	-84.161730	08	America/Costa_Rica	3072
San Francisco, Costa Rica	9.992990	-84.129340	04	America/Costa_Rica	55923
San Felipe, Costa Rica	9.904880	-84.105510	08	America/Costa_Rica	24985
San Diego, Costa Rica	9.898980	-84.002870	02	America/Costa_Rica	16991
San Antonio, Costa Rica	9.983330	-84.183330	04	America/Costa_Rica	10938
Samara, Costa Rica	9.882400	-85.526650	03	America/Costa_Rica	1071
Salitrillos, Costa Rica	9.852590	-84.090620	08	America/Costa_Rica	5738
Salitral, Costa Rica	9.911630	-84.178350	08	America/Costa_Rica	2833
Sabanilla, Costa Rica	10.074040	-84.215510	01	America/Costa_Rica	1015
Sabanilla, Costa Rica	9.945220	-84.039260	08	America/Costa_Rica	13251
Roxana, Costa Rica	10.275280	-83.751330	06	America/Costa_Rica	2351
Rio Segundo, Costa Rica	10.241380	-84.279330	01	America/Costa_Rica	9853
Quesada, Costa Rica	10.323810	-84.427140	01	America/Costa_Rica	27310
Quepos, Costa Rica	9.423570	-84.165220	07	America/Costa_Rica	7810
Purral, Costa Rica	9.958080	-84.030500	08	America/Costa_Rica	30034
Puntarenas, Costa Rica	9.976250	-84.838360	07	America/Costa_Rica	35650
Puerto Limon, Costa Rica	9.992860	-83.030530	06	America/Costa_Rica	63081
Pocosol, Costa Rica	10.366670	-84.616670	01	America/Costa_Rica	2947
Pocora, Costa Rica	10.171850	-83.604390	06	America/Costa_Rica	5248
Pital, Costa Rica	10.450560	-84.274060	01	America/Costa_Rica	2046
Pejibaye, Costa Rica	9.811350	-83.703360	02	America/Costa_Rica	1630
Patarra, Costa Rica	9.880710	-84.035010	08	America/Costa_Rica	23983
Parrita, Costa Rica	9.520120	-84.322490	07	America/Costa_Rica	3734
Paraiso, Costa Rica	9.838320	-83.865560	02	America/Costa_Rica	39702
Paquera, Costa Rica	9.820050	-84.935130	07	America/Costa_Rica	1510
Palmichal, Costa Rica	9.837780	-84.204780	08	America/Costa_Rica	1545
Pacayas, Costa Rica	9.807090	-84.047640	02	America/Costa_Rica	1556
Orotina, Costa Rica	9.911970	-84.523370	01	America/Costa_Rica	6135
Orosi, Costa Rica	9.796170	-83.853830	02	America/Costa_Rica	4350
Nicoya, Costa Rica	10.148280	-85.452010	03	America/Costa_Rica	15313
Naranjo, Costa Rica	10.098660	-84.378240	01	America/Costa_Rica	11853
Nandayure, Costa Rica	10.033330	-85.200000	03	America/Costa_Rica	1649
Miramar, Costa Rica	10.092500	-84.729780	07	America/Costa_Rica	6540
Mercedes, Costa Rica	10.006960	-84.133960	04	America/Costa_Rica	26007
Mercedes, Costa Rica	9.262700	-83.582020	08	America/Costa_Rica	5467
Matina, Costa Rica	10.076090	-83.289530	06	America/Costa_Rica	2315
Los Chiles, Costa Rica	11.033330	-84.716670	01	America/Costa_Rica	3342
Llorente, Costa Rica	9.998440	-84.154480	04	America/Costa_Rica	6626
Liberia, Costa Rica	10.635040	-85.437720	03	America/Costa_Rica	45380
La Suiza, Costa Rica	9.852380	-83.613310	02	America/Costa_Rica	2434
La Cruz, Costa Rica	11.073770	-85.632720	03	America/Costa_Rica	4319
La Asuncion, Costa Rica	9.979610	-84.172810	04	America/Costa_Rica	4383
Juntas, Costa Rica	10.280900	-84.959510	03	America/Costa_Rica	4737
Jaco, Costa Rica	9.614970	-84.629750	07	America/Costa_Rica	4085
Ipis, Costa Rica	9.967460	-84.013260	08	America/Costa_Rica	26669
Hojancha, Costa Rica	10.057900	-85.418030	03	America/Costa_Rica	1823
Heredia, Costa Rica	10.002360	-84.116510	04	America/Costa_Rica	21947
Guapiles, Costa Rica	10.215880	-83.786610	06	America/Costa_Rica	19092
Guadalupe, Costa Rica	9.946110	-84.052790	08	America/Costa_Rica	26005
Guacimo, Costa Rica	10.210440	-83.680670	06	America/Costa_Rica	7022
Granadilla, Costa Rica	9.934910	-84.016880	08	America/Costa_Rica	12683
Golfito, Costa Rica	8.639010	-83.166030	07	America/Costa_Rica	6777
Fortuna, Costa Rica	10.673840	-85.199840	03	America/Costa_Rica	1774
La Fortuna, Costa Rica	10.470890	-84.645350	01	America/Costa_Rica	3010
Esquipulas, Costa Rica	10.056760	-84.423370	01	America/Costa_Rica	1512
Esparza, Costa Rica	9.994470	-84.664660	07	America/Costa_Rica	15575
Escazu, Costa Rica	9.918870	-84.139900	08	America/Costa_Rica	12071
Desamparados, Costa Rica	9.947270	-84.506260	01	America/Costa_Rica	14448
Daniel Flores, Costa Rica	9.335540	-83.669400	08	America/Costa_Rica	10028
Curridabat, Costa Rica	9.911780	-84.034070	08	America/Costa_Rica	34586
Cot, Costa Rica	9.894490	-83.873020	02	America/Costa_Rica	6784
Corredor, Costa Rica	8.640020	-82.946000	07	America/Costa_Rica	7084
Concepcion, Costa Rica	9.933330	-84.000000	02	America/Costa_Rica	14000
Colon, Costa Rica	9.914910	-84.241700	04	America/Costa_Rica	9687
Colima, Costa Rica	9.950910	-84.085030	08	America/Costa_Rica	15875
Ciudad Cortes, Costa Rica	8.959880	-83.523810	07	America/Costa_Rica	3850
Chacarita, Costa Rica	9.982890	-84.772320	07	America/Costa_Rica	26354
Cartago, Costa Rica	9.864440	-83.919440	02	America/Costa_Rica	26594
Carrillos, Costa Rica	10.029180	-84.274040	01	America/Costa_Rica	4258
Canoas, Costa Rica	8.533050	-82.838440	07	America/Costa_Rica	4573
Canas, Costa Rica	10.429400	-85.093110	03	America/Costa_Rica	20306
Calle Blancos, Costa Rica	9.950000	-84.066670	08	America/Costa_Rica	20710
Buenos Aires, Costa Rica	9.171890	-83.334170	07	America/Costa_Rica	11680
Bijagua, Costa Rica	10.732800	-85.056760	01	America/Costa_Rica	1090
Belen, Costa Rica	10.407880	-85.588360	03	America/Costa_Rica	2715
Batan, Costa Rica	10.084440	-83.341000	06	America/Costa_Rica	4584
Bagaces, Costa Rica	10.527090	-85.254820	03	America/Costa_Rica	4108
Atenas, Costa Rica	9.978060	-84.380320	01	America/Costa_Rica	7014
Aserri, Costa Rica	9.858760	-84.092300	08	America/Costa_Rica	25874
Angeles, Costa Rica	9.995900	-84.051260	04	America/Costa_Rica	1355
Alajuelita, Costa Rica	9.901630	-84.100420	08	America/Costa_Rica	13845
Alajuela, Costa Rica	10.016250	-84.211630	01	America/Costa_Rica	47494
San Vicente de Moravia, Costa Rica	9.961640	-84.048800	08	America/Costa_Rica	34447
Zaza del Medio, Cuba	21.996110	-79.366940	14	America/Havana	8667
Yara, Cuba	20.275280	-76.953330	09	America/Havana	28944
Yaguajay, Cuba	22.327220	-79.237780	14	America/Havana	42218
Vinales, Cuba	22.616390	-83.707780	01	America/Havana	27129
Vertientes, Cuba	21.259440	-78.146390	05	America/Havana	29704
Venezuela, Cuba	21.735280	-78.796390	07	America/Havana	16601
Varadero, Cuba	23.153610	-81.251390	03	America/Havana	20000
Urbano Noris, Cuba	20.599170	-76.132500	12	America/Havana	43892
Union de Reyes, Cuba	22.795280	-81.537500	03	America/Havana	33646
Trinidad, Cuba	21.801940	-79.984170	14	America/Havana	60206
Topes de Collantes, Cuba	21.913610	-80.021940	14	America/Havana	9729
Soroa, Cuba	22.800000	-83.016670	AR	America/Havana	7205
Sibanicu, Cuba	21.235000	-77.526390	05	America/Havana	16856
Santo Domingo, Cuba	22.586670	-80.243610	16	America/Havana	45476
Santiago de las Vegas, Cuba	22.970000	-82.386940	02	America/Havana	35241
Santiago de Cuba, Cuba	20.024720	-75.821940	15	America/Havana	555865
Santa Cruz del Sur, Cuba	20.714720	-77.995560	05	America/Havana	34601
Santa Cruz del Norte, Cuba	23.153890	-81.923610	MA	America/Havana	18402
Santa Clara, Cuba	22.400000	-79.966670	16	America/Havana	250512
San Nicolas, Cuba	22.784440	-81.913330	MA	America/Havana	14914
San Miguel del Padron, Cuba	23.066390	-82.294720	02	America/Havana	159273
San Luis, Cuba	22.278610	-83.761110	01	America/Havana	6690
San Luis, Cuba	20.187500	-75.850830	15	America/Havana	67293
San Jose de las Lajas, Cuba	22.961390	-82.151110	MA	America/Havana	54847
San Diego de los Banos, Cuba	22.646670	-83.369720	01	America/Havana	1643
Sancti Spiritus, Cuba	21.929720	-79.442500	14	America/Havana	127069
San Cristobal, Cuba	22.714170	-83.048060	AR	America/Havana	59579
San Antonio de los Banos, Cuba	22.891110	-82.499170	AR	America/Havana	42724
Sagua la Grande, Cuba	22.806670	-80.075560	16	America/Havana	62073
Sagua de Tanamo, Cuba	20.581940	-75.241390	12	America/Havana	18282
